,name,updated_fullname,taxonomy_source,rank_matched,matched,score,ott_id,ncbi_id,name_source,matched_id_in_source,updated_genus,updated_genus_ott_id,ott_accepted_name,ott_version,higher_source,domain,kingdom,phylum,subphylum,class,subclass,infraclass,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,seqname,cohort,section
521,Ainuyusurika,Ainuyusurika,OTT,genus,Ainuyusurika,100,606050,1165747,OTT,606050,Ainuyusurika,606050,Ainuyusurika,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Chironominae,Chironomini,,Ainuyusurika_1165747,Holometabola,
522,Brachyopa,Brachyopa,OTT,genus,Brachyopa,100,4359871,1637464,OTT,4359871,Brachyopa,4359871,Brachyopa,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Eristalinae,Brachyopini,,Brachyopa_1637464,Holometabola,Aschiza
523,Cryptonevra,Cryptonevra,OTT,genus,Cryptonevra,100,4414618,1616778,OTT,4414618,Cryptonevra,4414618,Cryptonevra,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Chloropinae,,,Cryptonevra_1616778,Holometabola,Schizophora
524,Lonchaea,Lonchaea,OTT,genus,Lonchaea,100,407477,198649,OTT,407477,Lonchaea,407477,Lonchaea,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Lonchaeidae,,,,Lonchaea_198649,Holometabola,Schizophora
525,Tricimba,Tricimba,OTT,genus,Tricimba,100,4412459,540889,OTT,4412459,Tricimba,4412459,Tricimba,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Oscinellinae,,,Tricimba_540889,Holometabola,Schizophora
526,Apatolestes,Apatolestes,OTT,genus,Apatolestes,100,4454590,428062,OTT,4454590,Apatolestes,4454590,Apatolestes,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Tabanidae,Pangoniinae,Pangoniini,,Apatolestes_428062,Holometabola,
527,Neoempheria,Neoempheria,OTT,genus,Neoempheria,100,1027685,608686,OTT,1027685,Neoempheria,1027685,Neoempheria,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Mycetophilidae,Mycomyinae,,,Neoempheria_608686,Holometabola,
528,Dilophus,Dilophus,OTT,genus,Dilophus,100,423695,52733,OTT,423695,Dilophus,423695,Dilophus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Bibionoidea,Bibionidae,Bibioninae,,,Dilophus_52733,Holometabola,
529,Promachus,Promachus,OTT,genus,Promachus,100,623803,247552,OTT,623803,Promachus,623803,Promachus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Asiloidea,Asilidae,Asilinae,,,Promachus_247552,Holometabola,
530,Ablabesmyia,Ablabesmyia,OTT,genus,Ablabesmyia,100,144497,46216,OTT,144497,Ablabesmyia,144497,Ablabesmyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Tanypodinae,Pentaneurini,,Ablabesmyia_46216,Holometabola,
531,Euleia,Euleia,OTT,genus,Euleia,100,801867,28591,OTT,801867,Euleia,801867,Euleia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Tephritidae,Trypetinae,Trypetini,Trypetina,Euleia_28591,Holometabola,Schizophora
532,Elachiptera,Elachiptera,OTT,genus,Elachiptera,100,909287,540858,OTT,909287,Elachiptera,909287,Elachiptera,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Oscinellinae,,,Elachiptera_540858,Holometabola,Schizophora
533,Rhagio,Rhagio,OTT,genus,Rhagio,100,588066,124327,OTT,588066,Rhagio,588066,Rhagio,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Rhagionidae,,,,Rhagio_124327,Holometabola,
534,Dioctria,Dioctria,OTT,genus,Dioctria,100,466913,468720,OTT,466913,Dioctria,466913,Dioctria,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Asiloidea,Asilidae,Dioctriinae,,,Dioctria_468720,Holometabola,
535,Rhagoletis,Rhagoletis,OTT,genus,Rhagoletis,100,1057208,28609,OTT,1057208,Rhagoletis,1057208,Rhagoletis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Tephritidae,Trypetinae,Carpomyini,Carpomyina,Rhagoletis_28609,Holometabola,Schizophora
536,Cecidomyia,Cecidomyia,OTT,genus,Cecidomyia,100,7283762,1543682,OTT,7283762,Cecidomyia,7283762,Cecidomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,Cecidomyiinae,Cecidomyiini,,Cecidomyia_1543682,Holometabola,
537,Chaoborus,Chaoborus,OTT,genus,Chaoborus,100,800080,41812,OTT,800080,Chaoborus,800080,Chaoborus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Culicoidea,Chaoboridae,Chaoborinae,,,Chaoborus_41812,Holometabola,
538,Periscelis,Periscelis,OTT,genus,Periscelis,100,415192,716628,OTT,415192,Periscelis,415192,Periscelis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Periscelididae,,,,Periscelis_716628,Holometabola,Schizophora
539,Austroconops,Austroconops,OTT,genus,Austroconops,100,1096889,209696,OTT,1096889,Austroconops,1096889,Austroconops,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Ceratopogonidae,Austroconopinae,,,Austroconops_209696,Holometabola,
