,name,updated_fullname,taxonomy_source,rank_matched,matched,score,ott_id,ncbi_id,name_source,matched_id_in_source,updated_genus,updated_genus_ott_id,updated_genus_ncbi_id,updated_species,updated_species_ott_id,updated_species_ncbi_id,ott_accepted_name,ott_version,higher_source,domain,kingdom,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,Unnamed: 0,tip_name,superfamily,family,subfamily,tribe,genus,species,additional_identifiers,section,cohort,species group,subgenus,species subgroup,genus
2151,Medetera pallipes,Medetera pallipes,OTT,species,Medetera pallipes,100,1000987,1132428,OTT,1000987,Medetera,915821.0,377527,pallipes,1000987.0,1132428,Medetera pallipes,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Medeterinae,,,2192,Medetera_pallipes_Dolichopodidae,,Dolichopodidae,,,Medetera,pallipes,,,Holometabola,,,,
2152,Medetera impigra,Medetera impigra,OTT,species,Medetera impigra,100,390220,377555,OTT,390220,Medetera,915821.0,377527,impigra,390220.0,377555,Medetera impigra,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Medeterinae,,,2193,Medetera_impigra_Dolichopodidae,,Dolichopodidae,,,Medetera,impigra,,,Holometabola,,,,
2153,Medetera abstrusa,Medetera abstrusa,OTT,species,Medetera abstrusa,100,250332,1000596,OTT,250332,Medetera,915821.0,377527,abstrusa,250332.0,1000596,Medetera abstrusa,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Medeterinae,,,2194,Medetera_abstrusa_Dolichopodidae,,Dolichopodidae,,,Medetera,abstrusa,,,Holometabola,,,,
2154,Medetera feminina,Medetera feminina,OTT,species,Medetera feminina,100,250334,1000597,OTT,250334,Medetera,915821.0,377527,feminina,250334.0,1000597,Medetera feminina,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Medeterinae,,,2195,Medetera_feminina_Dolichopodidae,,Dolichopodidae,,,Medetera,feminina,,,Holometabola,,,,
2155,Medetera jugalis,Medetera jugalis,OTT,species,Medetera jugalis,100,390218,377557,OTT,390218,Medetera,915821.0,377527,jugalis,390218.0,377557,Medetera jugalis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Medeterinae,,,2196,Medetera_jugalis_Dolichopodidae,,Dolichopodidae,,,Medetera,jugalis,,,Holometabola,,,,
2156,Medetera signaticornis,Medetera signaticornis,OTT,species,Medetera signaticornis,100,474714,1132431,OTT,474714,Medetera,915821.0,377527,signaticornis,474714.0,1132431,Medetera signaticornis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Medeterinae,,,2197,Medetera_signaticornis_Dolichopodidae,,Dolichopodidae,,,Medetera,signaticornis,,,Holometabola,,,,
2157,Medetera muralis,Medetera muralis,OTT,species,Medetera muralis,100,506336,1132427,OTT,506336,Medetera,915821.0,377527,muralis,506336.0,1132427,Medetera muralis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Medeterinae,,,2198,Medetera_muralis_Dolichopodidae,,Dolichopodidae,,,Medetera,muralis,,,Holometabola,,,,
2158,Medetera belgica,Medetera belgica,OTT,species,Medetera belgica,100,506342,1132422,OTT,506342,Medetera,915821.0,377527,belgica,506342.0,1132422,Medetera belgica,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Medeterinae,,,2199,Medetera_belgica_Dolichopodidae,,Dolichopodidae,,,Medetera,belgica,,,Holometabola,,,,
2159,Medetera parenti,Medetera parenti,OTT,species,Medetera parenti,100,1000989,1132429,OTT,1000989,Medetera,915821.0,377527,parenti,1000989.0,1132429,Medetera parenti,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Medeterinae,,,2200,Medetera_parenti_Dolichopodidae,,Dolichopodidae,,,Medetera,parenti,,,Holometabola,,,,
2160,Medetera,Medetera,OTT,genus,Medetera,100,915821,377527,OTT,915821,Medetera,915821.0,,,,,Medetera,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Medeterinae,,,2201,Medetera_sp_Pollet_0317_Dolichopodidae,,Dolichopodidae,,,Medetera,,Pollet_0317,,Holometabola,,,,
2161,Medetera,Medetera,OTT,genus,Medetera,100,915821,377527,OTT,915821,Medetera,915821.0,,,,,Medetera,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Medeterinae,,,2202,Medetera_sp_CG_2012_Dolichopodidae,,Dolichopodidae,,,Medetera,,CG_2012,,Holometabola,,,,
2162,Dolichophorus kerteszi,Dolichophorus kerteszi,OTT,species,Dolichophorus kerteszi,100,377653,1000620,OTT,377653,Dolichophorus,767450.0,1000619,kerteszi,377653.0,1000620,Dolichophorus kerteszi,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Medeterinae,,,2203,Dolichophorus_kerteszi_Dolichopodidae,,Dolichopodidae,,,Dolichophorus,kerteszi,,,Holometabola,,,,
2163,Thrypticus smaragdinus,Thrypticus smaragdinus,OTT,species,Thrypticus smaragdinus,100,294700,1000640,OTT,294700,Thrypticus,716793.0,1000639,smaragdinus,294700.0,1000640,Thrypticus smaragdinus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Medeterinae,,,2204,Thrypticus_smaragdinus_Dolichopodidae,,Dolichopodidae,,,Thrypticus,smaragdinus,,,Holometabola,,,,
2164,Thrypticus tarsalis,Thrypticus tarsalis,OTT,species,Thrypticus tarsalis,100,294702,1000641,OTT,294702,Thrypticus,716793.0,1000639,tarsalis,294702.0,1000641,Thrypticus tarsalis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Medeterinae,,,2205,Thrypticus_tarsalis_Dolichopodidae,,Dolichopodidae,,,Thrypticus,tarsalis,,,Holometabola,,,,
2165,Medeterinae,Medeterinae,OTT,subfamily,Medeterinae,100,758550,92575,OTT,758550,,,,,,,Medeterinae,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,,,,2206,Medeterinae_sp_1_SNK_2009_Dolichopodidae,,Dolichopodidae,,,,1,SNK_2009,,Holometabola,,,,
2166,Thinophilus murphyi,Thinophilus murphyi,OTT,species,Thinophilus murphyi,100,704956,626645,OTT,704956,Thinophilus,704958.0,626642,murphyi,704956.0,626645,Thinophilus murphyi,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Hydrophorinae,,,2207,Thinophilus_murphyi_Dolichopodidae,,Dolichopodidae,,,Thinophilus,murphyi,,,Holometabola,,,,
2167,Thinophilus,Thinophilus,OTT,genus,Thinophilus,100,704958,626642,OTT,704958,Thinophilus,704958.0,,,,,Thinophilus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Hydrophorinae,,,2208,Thinophilus_sp_6_SNK_2009_Dolichopodidae,,Dolichopodidae,,,Thinophilus,,6_SNK_2009,,Holometabola,,,,
2168,Thinophilus,Thinophilus,OTT,genus,Thinophilus,100,704958,626642,OTT,704958,Thinophilus,704958.0,,,,,Thinophilus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Hydrophorinae,,,2209,Thinophilus_sp_8_SNK_2009_Dolichopodidae,,Dolichopodidae,,,Thinophilus,,8_SNK_2009,,Holometabola,,,,
2169,Thinophilus,Thinophilus,OTT,genus,Thinophilus,100,704958,626642,OTT,704958,Thinophilus,704958.0,,,,,Thinophilus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Hydrophorinae,,,2210,Thinophilus_sp_2_SNK_2009_Dolichopodidae,,Dolichopodidae,,,Thinophilus,,2_SNK_2009,,Holometabola,,,,
2170,Thinophilus,Thinophilus,OTT,genus,Thinophilus,100,704958,626642,OTT,704958,Thinophilus,704958.0,,,,,Thinophilus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Hydrophorinae,,,2211,Thinophilus_sp_4_SNK_2009_Dolichopodidae,,Dolichopodidae,,,Thinophilus,,4_SNK_2009,,Holometabola,,,,
2171,Micromorphus albipes,Micromorphus albipes,OTT,species,Micromorphus albipes,100,716789,1000630,OTT,716789,Micromorphus,845508.0,1000629,albipes,716789.0,1000630,Micromorphus albipes,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Peloropeodinae,,,2212,Micromorphus_albipes_Dolichopodidae,,Dolichopodidae,,,Micromorphus,albipes,,,Holometabola,,,,
2172,Chrysotimus molliculus,Chrysotimus molliculus,OTT,species,Chrysotimus molliculus,100,421643,1000613,OTT,421643,Chrysotimus,421665.0,1000611,molliculus,421643.0,1000613,Chrysotimus molliculus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Peloropeodinae,,,2213,Chrysotimus_molliculus_Dolichopodidae,,Dolichopodidae,,,Chrysotimus,molliculus,,,Holometabola,,,,
2173,Chrysotimus flaviventris,Chrysotimus flaviventris,OTT,species,Chrysotimus flaviventris,100,767455,1000612,OTT,767455,Chrysotimus,421665.0,1000611,flaviventris,767455.0,1000612,Chrysotimus flaviventris,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Peloropeodinae,,,2214,Chrysotimus_flaviventris_Dolichopodidae,,Dolichopodidae,,,Chrysotimus,flaviventris,,,Holometabola,,,,
2174,Chrysotus,Chrysotus,OTT,genus,Chrysotus,100,915813,377522,OTT,915813,Chrysotus,915813.0,,,,,Chrysotus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2215,Chrysotus_sp_Pollet_0305_Dolichopodidae,,Dolichopodidae,,,Chrysotus,,Pollet_0305,,Holometabola,,,,
2175,Chrysotus laesus,Chrysotus laesus,OTT,species,Chrysotus laesus,100,966513,377546,OTT,966513,Chrysotus,915813.0,377522,laesus,966513.0,377546,Chrysotus laesus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2216,Chrysotus_laesus_Dolichopodidae,,Dolichopodidae,,,Chrysotus,laesus,,,Holometabola,,,,
2176,Chrysotus suavis,Chrysotus suavis,OTT,species,Chrysotus suavis,100,304266,377549,OTT,304266,Chrysotus,915813.0,377522,suavis,304266.0,377549,Chrysotus suavis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2217,Chrysotus_suavis_Dolichopodidae,,Dolichopodidae,,,Chrysotus,suavis,,,Holometabola,,,,
2177,Chrysotus blepharosceles,Chrysotus blepharosceles,OTT,species,Chrysotus blepharosceles,100,966504,377542,OTT,966504,Chrysotus,915813.0,377522,blepharosceles,966504.0,377542,Chrysotus blepharosceles,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2218,Chrysotus_blepharosceles_Dolichopodidae,,Dolichopodidae,,,Chrysotus,blepharosceles,,,Holometabola,,,,
2178,Chrysotus gramineus,Chrysotus gramineus,OTT,species,Chrysotus gramineus,100,966510,377545,OTT,966510,Chrysotus,915813.0,377522,gramineus,966510.0,377545,Chrysotus gramineus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2219,Chrysotus_gramineus_Dolichopodidae,,Dolichopodidae,,,Chrysotus,gramineus,,,Holometabola,,,,
2179,Chrysotus neglectus,Chrysotus neglectus,OTT,species,Chrysotus neglectus,100,966515,377547,OTT,966515,Chrysotus,915813.0,377522,neglectus,966515.0,377547,Chrysotus neglectus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2220,Chrysotus_neglectus_Dolichopodidae,,Dolichopodidae,,,Chrysotus,neglectus,,,Holometabola,,,,
2180,Chrysotus femoratus,Chrysotus femoratus,OTT,species,Chrysotus femoratus,100,966508,377544,OTT,966508,Chrysotus,915813.0,377522,femoratus,966508.0,377544,Chrysotus femoratus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2221,Chrysotus_femoratus_Dolichopodidae,,Dolichopodidae,,,Chrysotus,femoratus,,,Holometabola,,,,
2181,Chrysotus pulchellus,Chrysotus pulchellus,OTT,species,Chrysotus pulchellus,100,966517,377548,OTT,966517,Chrysotus,915813.0,377522,pulchellus,966517.0,377548,Chrysotus pulchellus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2222,Chrysotus_pulchellus_Dolichopodidae,,Dolichopodidae,,,Chrysotus,pulchellus,,,Holometabola,,,,
2182,Chrysotus cilipes,Chrysotus cilipes,OTT,species,Chrysotus cilipes,100,304260,377543,OTT,304260,Chrysotus,915813.0,377522,cilipes,304260.0,377543,Chrysotus cilipes,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2223,Chrysotus_cilipes_Dolichopodidae,,Dolichopodidae,,,Chrysotus,cilipes,,,Holometabola,,,,
2183,Chrysotus miripalpus,Chrysotus miripalpus,OTT,species,Chrysotus miripalpus,100,878166,1003922,OTT,878166,Chrysotus,915813.0,377522,miripalpus,878166.0,1003922,Chrysotus miripalpus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2224,Chrysotus_miripalpus_Dolichopodidae,,Dolichopodidae,,,Chrysotus,miripalpus,,,Holometabola,,,,
2184,Chrysotus,Chrysotus,OTT,genus,Chrysotus,100,915813,377522,OTT,915813,Chrysotus,915813.0,,,,,Chrysotus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2225,Chrysotus_sp_SNK_2009_Dolichopodidae,,Dolichopodidae,,,Chrysotus,,SNK_2009,,Holometabola,,,,
2185,Chrysotus,Chrysotus,OTT,genus,Chrysotus,100,915813,377522,OTT,915813,Chrysotus,915813.0,,,,,Chrysotus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2226,Chrysotus_sp_Pollet_0302_Dolichopodidae,,Dolichopodidae,,,Chrysotus,,Pollet_0302,,Holometabola,,,,
2186,Phacaspis mitis,Phacaspis mitis,OTT,species,Phacaspis mitis,100,1074110,626635,OTT,1074110,Phacaspis,1074112.0,626634,mitis,1074110.0,626635,Phacaspis mitis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Kowmunginae,,,2227,Phacaspis_mitis_Dolichopodidae,,Dolichopodidae,,,Phacaspis,mitis,,,Holometabola,,,,
2187,Diaphorus oculatus,Diaphorus oculatus,OTT,species,Diaphorus oculatus,100,250325,1000593,OTT,250325,Diaphorus,915814.0,377523,oculatus,250325.0,1000593,Diaphorus oculatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2228,Diaphorus_oculatus_Dolichopodidae,,Dolichopodidae,,,Diaphorus,oculatus,,,Holometabola,,,,
2188,Diaphorus,Diaphorus,OTT,genus,Diaphorus,100,915814,377523,OTT,915814,Diaphorus,915814.0,,,,,Diaphorus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2229,Diaphorus_sp_Pollet_0310_Dolichopodidae,,Dolichopodidae,,,Diaphorus,,Pollet_0310,,Holometabola,,,,
2189,Diaphorus,Diaphorus,OTT,genus,Diaphorus,100,915814,377523,OTT,915814,Diaphorus,915814.0,,,,,Diaphorus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2230,Diaphorus_sp_Pollet_0311_Dolichopodidae,,Dolichopodidae,,,Diaphorus,,Pollet_0311,,Holometabola,,,,
2190,Diaphorus maurus,Diaphorus maurus,OTT,species,Diaphorus maurus,100,480458,626542,OTT,480458,Diaphorus,915814.0,377523,maurus,480458.0,626542,Diaphorus maurus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2231,Diaphorus_maurus_Dolichopodidae,,Dolichopodidae,,,Diaphorus,maurus,,,Holometabola,,,,
2191,Asyndetus latifrons,Asyndetus latifrons,OTT,species,Asyndetus latifrons,100,1000464,889750,OTT,1000464,Asyndetus,776444.0,626766,latifrons,1000464.0,889750,Asyndetus latifrons,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2232,Asyndetus_latifrons_Dolichopodidae,,Dolichopodidae,,,Asyndetus,latifrons,,,Holometabola,,,,
2192,Diaphorus nigricans,Diaphorus nigricans,OTT,species,Diaphorus nigricans,100,661015,377550,OTT,661015,Diaphorus,915814.0,377523,nigricans,661015.0,377550,Diaphorus nigricans,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2233,Diaphorus_nigricans_Dolichopodidae,,Dolichopodidae,,,Diaphorus,nigricans,,,Holometabola,,,,
2193,Asyndetus,Asyndetus,OTT,genus,Asyndetus,100,776444,626766,OTT,776444,Asyndetus,776444.0,,,,,Asyndetus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,2234,Asyndetus_sp_SNK_2009_Dolichopodidae,,Dolichopodidae,,,Asyndetus,,SNK_2009,,Holometabola,,,,
2194,Condylostylus flavipes,Condylostylus flavipes,OTT,species,Condylostylus flavipes,100,548554,192487,OTT,548554,Condylostylus,548553.0,192486,flavipes,548554.0,192487,Condylostylus flavipes,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Sciapodinae,,,2235,Condylostylus_flavipes_Dolichopodidae,,Dolichopodidae,,,Condylostylus,flavipes,,,Holometabola,,,,
2195,Hybos femoratus,Hybos femoratus,OTT,species,Hybos femoratus,100,477268,304249,OTT,477268,Hybos,275076.0,192638,femoratus,477268.0,304249,Hybos femoratus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Hybotidae,Hybotinae,,,2236,Hybos_femoratus_Hybotidae,,Hybotidae,,,Hybos,femoratus,,,Holometabola,,,,
2196,Microphor holosericeus,Microphor holosericeus,OTT,species,Microphor holosericeus,100,41715,2498633,OTT,41715,Microphor,828383.0,2498632,holosericeus,41715.0,2498633,Microphor holosericeus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Empididae,Microphorinae,,,2237,Microphor_holosericeus_Empididae,,Empididae,,,Microphor,holosericeus,,,Holometabola,,,,
2197,Eothalassius gracilis,Eothalassius gracilis,OTT,species,Eothalassius gracilis,100,26699,626619,OTT,26699,Eothalassius,26701.0,626618,gracilis,26699.0,626619,Eothalassius gracilis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Parathalassiinae,,,2238,Eothalassius_gracilis_Dolichopodidae,,Dolichopodidae,,,Eothalassius,gracilis,,,Holometabola,,,,
2198,Microphorella malaysiana,Microphorella malaysiana,OTT,species,Microphorella malaysiana,100,547943,626625,OTT,547943,Microphorella,547942.0,626624,malaysiana,547943.0,626625,Microphorella malaysiana,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Empididae,Microphorinae,,,2239,Microphorella_malaysiana_Empididae,,Empididae,,,Microphorella,malaysiana,,,Holometabola,,,,
2199,Parathalassius candidatus,Parathalassius candidatus,OTT,species,Parathalassius candidatus,100,620500,384545,OTT,620500,Parathalassius,618650.0,369898,candidatus,620500.0,384545,Parathalassius candidatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Empididae,Microphorinae,,,2240,Parathalassius_candidatus_Empididae,,Empididae,,,Parathalassius,candidatus,,,Holometabola,,,,
2200,Amphithalassius latus,Amphithalassius latus,OTT,species,Amphithalassius latus,100,170792,385267,OTT,170792,Amphithalassius,170791.0,385266,latus,170792.0,385267,Amphithalassius latus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Empididae,Microphorinae,,,2241,Amphithalassius_latus_Empididae,,Empididae,,,Amphithalassius,latus,,,Holometabola,,,,
2201,Apystomyia elinguis,Apystomyia elinguis,OTT,species,Apystomyia elinguis,100,487056,797143,OTT,487056,Apystomyia,487055.0,797142,elinguis,487056.0,797143,Apystomyia elinguis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Asiloidea,Hilarimorphidae,,,,2242,Apystomyia_elinguis_Apystomyiidae,,Apystomyiidae,,,Apystomyia,elinguis,,,Holometabola,,,,
2202,Paraplatypeza,Paraplatypeza,OTT,genus,Paraplatypeza,100,652770,192442,OTT,652770,Paraplatypeza,652770.0,,,,,Paraplatypeza,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Platypezoidea,Platypezidae,Platypezinae,,,2243,Paraplatypeza_sp_Platypezidae,,Platypezidae,,,Paraplatypeza,,,Aschiza,Holometabola,,,,
2203,Pipunculus,Pipunculus,OTT,genus,Pipunculus,100,712787,240898,OTT,712787,Pipunculus,712787.0,,,,,Pipunculus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Syrphoidea,Pipunculidae,Pipunculinae,Pipunculini,,2244,Pipunculus_sp_Pipunculidae,,Pipunculidae,,,Pipunculus,,,Aschiza,Holometabola,,,,
2204,Pipunculus houghi,Pipunculus houghi,OTT,species,Pipunculus houghi,100,712786,240899,OTT,712786,Pipunculus,712787.0,240898,houghi,712786.0,240899,Pipunculus houghi,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Syrphoidea,Pipunculidae,Pipunculinae,Pipunculini,,2245,Pipunculus_houghi_Pipunculidae,,Pipunculidae,,,Pipunculus,houghi,,Aschiza,Holometabola,,,,
