tip_name,name,updated_fullname,taxonomy_source,rank_matched,matched,score,ott_id,ncbi_id,name_source,matched_id_in_source,updated_genus,updated_genus_ott_id,updated_genus_ncbi_id,updated_species,updated_species_ott_id,updated_species_ncbi_id,ott_accepted_name,ott_version,higher_source,domain,kingdom,phylum,subphylum,class,subclass,cohort,infraclass,superorder,order,suborder,infraorder,section,superfamily,family,subfamily,tribe,subtribe,species group,subgenus,species subgroup,notes
Hercostomus_chetifer_Dolichopodidae,Hercostomus chetifer,Hercostomus chetifer,OTT,,Hercostomus chetifer,100,761550,573625,OTT,761550,,1061877,310644,,761550,573625,Hercostomus chetifer,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Hercostomus_longiventris_Dolichopodidae,Hercostomus longiventris,Hercostomus longiventris,OTT,,Hercostomus longiventris,100,761546,573627,OTT,761546,,1061877,310644,,761546,573627,Hercostomus longiventris,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Hercostomus_fulvicaudis_Dolichopodidae,Hercostomus fulvicaudis,Hercostomus fulvicaudis,OTT,,Hercostomus fulvicaudis,100,290996,377516,OTT,290996,,1061877,310644,,290996,377516,Hercostomus fulvicaudis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Hercostomus_praeceps_Dolichopodidae,Hercostomus praeceps,Hercostomus praeceps,OTT,,Hercostomus praeceps,100,529115,574910,OTT,529115,,1061877,310644,,529115,574910,Hercostomus praeceps,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Argyrochlamys_impudicus_Dolichopodidae,Argyrochlamys impudicus,Argyrochlamys impudicus,OTT,,Argyrochlamys impudicus,100,599627,626608,OTT,599627,,599626,626607,,599627,626608,Argyrochlamys impudicus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Paraclius_digitatus_Dolichopodidae,Paraclius digitatus,Paraclius digitatus,OTT,,Paraclius digitatus,100,1074104,626631,OTT,1074104,,1074106,626630,,1074104,626631,Paraclius digitatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Gymnopternus_helveticus_Dolichopodidae,Gymnopternus helveticus,Gymnopternus helveticus,OTT,,Gymnopternus helveticus,100,7679,574924,OTT,7679,,639399,310633,,7679,574924,Gymnopternus helveticus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Gymnopternus_blankaartensis_Dolichopodidae,Gymnopternus blankaartensis,Gymnopternus blankaartensis,OTT,,Gymnopternus blankaartensis,100,639395,310637,OTT,639395,,639399,310633,,639395,310637,Gymnopternus blankaartensis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Gymnopternus_cupreus_Dolichopodidae,Gymnopternus cupreus,Gymnopternus cupreus,OTT,,Gymnopternus cupreus,100,1061882,310641,OTT,1061882,,639399,310633,,1061882,310641,Gymnopternus cupreus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Gymnopternus_assimilis_Dolichopodidae,Gymnopternus assimilis,Gymnopternus assimilis,OTT,,Gymnopternus assimilis,100,639396,310636,OTT,639396,,639399,310633,,639396,310636,Gymnopternus assimilis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Gymnopternus_silvestris_Dolichopodidae,Gymnopternus silvestris,Gymnopternus silvestris,OTT,,Gymnopternus silvestris,100,1061884,310643,OTT,1061884,,639399,310633,,1061884,310643,Gymnopternus silvestris,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Gymnopternus_brevicornis_Dolichopodidae,Gymnopternus brevicornis,Gymnopternus brevicornis,OTT,,Gymnopternus brevicornis,100,541519,310638,OTT,541519,,639399,310633,,541519,310638,Gymnopternus brevicornis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Gymnopternus_celer_Dolichopodidae,Gymnopternus celer,Gymnopternus celer,OTT,,Gymnopternus celer,100,541516,310639,OTT,541516,,639399,310633,,541516,310639,Gymnopternus celer,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Gymnopternus_metallicus_Dolichopodidae,Gymnopternus metallicus,Gymnopternus metallicus,OTT,,Gymnopternus metallicus,100,1061883,310642,OTT,1061883,,639399,310633,,1061883,310642,Gymnopternus metallicus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Gymnopternus_aerosus_Dolichopodidae,Gymnopternus aerosus,Gymnopternus aerosus,OTT,,Gymnopternus aerosus,100,639394,310634,OTT,639394,,639399,310633,,639394,310634,Gymnopternus aerosus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Gymnopternus_angustifrons_Dolichopodidae,Gymnopternus angustifrons,Gymnopternus angustifrons,OTT,,Gymnopternus angustifrons,100,473555,310635,OTT,473555,,639399,310633,,473555,310635,Gymnopternus angustifrons,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Hercostomus_nigripennis_Dolichopodidae,Hercostomus nigripennis,Hercostomus nigripennis,OTT,,Hercostomus nigripennis,100,1061879,310646,OTT,1061879,,1061877,310644,,1061879,310646,Hercostomus nigripennis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Hercostomus_chaerophylli_Dolichopodidae,Hercostomus chaerophylli,Hercostomus chaerophylli,OTT,,Hercostomus chaerophylli,100,1055221,574908,OTT,1055221,,1061877,310644,,1055221,574908,Hercostomus chaerophylli,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Hercostomus_germanus_Dolichopodidae,Hercostomus germanus,Hercostomus germanus,OTT,,Hercostomus germanus,100,841481,574909,OTT,841481,,1061877,310644,,841481,574909,Hercostomus germanus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Dolichopus_sp_Dolichopodidae,Dolichopus,Dolichopus,OTT,,Dolichopus,100,1091455,192427,OTT,1091455,,1091455,,,,,Dolichopus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Dolichopus_sp_Dolichopodidae_NCSU_99071924,Dolichopus,Dolichopus,OTT,,Dolichopus,100,1091455,192427,OTT,1091455,,1091455,,,,,Dolichopus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Poecilobothrus_principalis_Dolichopodidae,Poecilobothrus principalis,Poecilobothrus principalis,OTT,,Poecilobothrus principalis,100,529119,574912,OTT,529119,,573890,369886,,529119,574912,Poecilobothrus principalis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Poecilobothrus_regalis_Dolichopodidae,Poecilobothrus regalis,Poecilobothrus regalis,OTT,,Poecilobothrus regalis,100,238219,573632,OTT,238219,,573890,369886,,238219,573632,Poecilobothrus regalis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Dolichopus_sp_Dolichopodidae_NCSU_97010378,Dolichopus,Dolichopus,OTT,,Dolichopus,100,1091455,192427,OTT,1091455,,1091455,,,,,Dolichopus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Poecilobothrus_nobilitatus_Dolichopodidae,Poecilobothrus nobilitatus,Poecilobothrus nobilitatus,OTT,,Poecilobothrus nobilitatus,100,138360,369887,OTT,138360,,573890,369886,,138360,369887,Poecilobothrus nobilitatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Poecilobothrus_chrysozygos_Dolichopodidae,Poecilobothrus chrysozygos,Poecilobothrus chrysozygos,OTT,,Poecilobothrus chrysozygos,100,7677,574925,OTT,7677,,573890,369886,,7677,574925,Poecilobothrus chrysozygos,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Hercostomus_pilifer_Dolichopodidae,Hercostomus pilifer,Hercostomus pilifer,OTT,,Hercostomus pilifer,100,290994,377517,OTT,290994,,1061877,310644,,290994,377517,Hercostomus pilifer,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Hercostomus_nigrilamellatus_Dolichopodidae,Hercostomus nigrilamellatus,Hercostomus nigrilamellatus,OTT,,Hercostomus nigrilamellatus,100,761556,573628,OTT,761556,,1061877,310644,,761556,573628,Hercostomus nigrilamellatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Hercostomus_vockerothi_Dolichopodidae,Hercostomus vockerothi,Hercostomus vockerothi,OTT,,Hercostomus vockerothi,100,238217,573631,OTT,238217,,1061877,310644,,238217,573631,Hercostomus vockerothi,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Hercostomus_nigriplantis_Dolichopodidae,Hercostomus nigriplantis,Hercostomus nigriplantis,OTT,,Hercostomus nigriplantis,100,761554,573629,OTT,761554,,1061877,310644,,761554,573629,Hercostomus nigriplantis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Hercostomus_fugax_Dolichopodidae,Hercostomus fugax,Hercostomus fugax,OTT,,Hercostomus fugax,100,761548,573626,OTT,761548,,1061877,310644,,761548,573626,Hercostomus fugax,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Hercostomus_vivax_Dolichopodidae,Hercostomus vivax,Hercostomus vivax,OTT,,Hercostomus vivax,100,529117,574911,OTT,529117,,1061877,310644,,529117,574911,Hercostomus vivax,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Tachytrechus_notatus_Dolichopodidae,Tachytrechus notatus,Tachytrechus notatus,OTT,,Tachytrechus notatus,100,238213,573635,OTT,238213,,238212,573634,,238213,573635,Tachytrechus notatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Tachytrechus_transitorius_Dolichopodidae,Tachytrechus transitorius,Tachytrechus transitorius,OTT,,Tachytrechus transitorius,100,529107,574914,OTT,529107,,238212,573634,,529107,574914,Tachytrechus transitorius,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Tachytrechus_tessellatus_Dolichopodidae,Tachytrechus tessellatus,Tachytrechus tessellatus,OTT,,Tachytrechus tessellatus,100,1056743,626553,OTT,1056743,,238212,573634,,1056743,626553,Tachytrechus tessellatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Hercostomus_brevidigitalis_Dolichopodidae,Hercostomus brevidigitalis,Hercostomus brevidigitalis,OTT,,Hercostomus brevidigitalis,100,480445,626545,OTT,480445,,1061877,310644,,480445,626545,Hercostomus brevidigitalis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Hercostomus_meieri_Dolichopodidae,Hercostomus meieri,Hercostomus meieri,OTT,,Hercostomus meieri,100,480451,626546,OTT,480451,,1061877,310644,,480451,626546,Hercostomus meieri,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Dolichopodinae,,,,,,
Nepalomyia_sp_1_SNK_2009_Dolichopodidae,Nepalomyia,Nepalomyia,OTT,,Nepalomyia,100,376876,627133,OTT,376876,,376876,,,,,Nepalomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Peloropeodinae,,,,,,
Nepalomyia_sp_2_SNK_2009_Dolichopodidae,Nepalomyia,Nepalomyia,OTT,,Nepalomyia,100,376876,627133,OTT,376876,,376876,,,,,Nepalomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Peloropeodinae,,,,,,
Scotiomyia_cf_singaporensis_SN_DolichopodidaeK_2009,Scotiomyia,Scotiomyia,OTT,,Scotiomyia,100,202281,626750,OTT,202281,,202281,,,,,Scotiomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Sympycninae,,,,,,
Scotiomyia_sp_SNK_2009_Dolichopodidae,Scotiomyia,Scotiomyia,OTT,,Scotiomyia,100,202281,626750,OTT,202281,,202281,,,,,Scotiomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Sympycninae,,,,,,
Acropsilus_sp_2_SNK_2009_Dolichopodidae,Acropsilus,Acropsilus,OTT,,Acropsilus,100,376878,627132,OTT,376878,,376878,,,,,Acropsilus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Peloropeodinae,,,,,,
Acropsilus_sp_3_SNK_2009_Dolichopodidae,Acropsilus,Acropsilus,OTT,,Acropsilus,100,376878,627132,OTT,376878,,376878,,,,,Acropsilus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Peloropeodinae,,,,,,
Acropsilus_niger_Dolichopodidae,Acropsilus niger,Acropsilus niger,OTT,,Acropsilus niger,100,41720,1000591,OTT,41720,,376878,627132,,41720,1000591,Acropsilus niger,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Peloropeodinae,,,,,,
Acropsilus_sp_1_SNK_2009_Dolichopodidae,Acropsilus,Acropsilus,OTT,,Acropsilus,100,376878,627132,OTT,376878,,376878,,,,,Acropsilus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Peloropeodinae,,,,,,
Peloropeodes_sp_Pollet_0301_Dolichopodidae,Peloropeodes,Peloropeodes,OTT,,Peloropeodes,100,353320,1003934,OTT,353320,,353320,,,,,Peloropeodes,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Peloropeodinae,,,,,,
Peloropeodes_sp_Pollet_0306_Dolichopodidae,Peloropeodes,Peloropeodes,OTT,,Peloropeodes,100,353320,1003934,OTT,353320,,353320,,,,,Peloropeodes,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Peloropeodinae,,,,,,
Medetera_minima_Dolichopodidae,Medetera minima,Medetera minima,OTT,,Medetera minima,100,480462,626548,OTT,480462,,915821,377527,,480462,626548,Medetera minima,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Medeterinae,,,,,,
Medetera_dendrobaena_Dolichopodidae,Medetera dendrobaena,Medetera dendrobaena,OTT,,Medetera dendrobaena,100,506344,1132423,OTT,506344,,915821,377527,,506344,1132423,Medetera dendrobaena,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Medeterinae,,,,,,
Medetera_diadema_Dolichopodidae,Medetera diadema,Medetera diadema,OTT,,Medetera diadema,100,390222,377554,OTT,390222,,915821,377527,,390222,377554,Medetera diadema,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Medeterinae,,,,,,
Medetera_plumbella_Dolichopodidae,Medetera plumbella,Medetera plumbella,OTT,,Medetera plumbella,100,474716,1132430,OTT,474716,,915821,377527,,474716,1132430,Medetera plumbella,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Medeterinae,,,,,,
Medetera_micacea_Dolichopodidae,Medetera micacea,Medetera micacea,OTT,,Medetera micacea,100,506333,1132426,OTT,506333,,915821,377527,,506333,1132426,Medetera micacea,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Medeterinae,,,,,,
Medetera_jacula_Dolichopodidae,Medetera jacula,Medetera jacula,OTT,,Medetera jacula,100,151695,377556,OTT,151695,,915821,377527,,151695,377556,Medetera jacula,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Medeterinae,,,,,,
Medetera_infumata_Dolichopodidae,Medetera infumata,Medetera infumata,OTT,,Medetera infumata,100,506338,1132424,OTT,506338,,915821,377527,,506338,1132424,Medetera infumata,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Medeterinae,,,,,,
Medetera_grisescens_Dolichopodidae,Medetera grisescens,Medetera grisescens,OTT,,Medetera grisescens,100,480449,626547,OTT,480449,,915821,377527,,480449,626547,Medetera grisescens,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Medeterinae,,,,,,
Medetera_lorea_Dolichopodidae,Medetera lorea,Medetera lorea,OTT,,Medetera lorea,100,506340,1132425,OTT,506340,,915821,377527,,506340,1132425,Medetera lorea,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Medeterinae,,,,,,
Medetera_pallipes_Dolichopodidae,Medetera pallipes,Medetera pallipes,OTT,,Medetera pallipes,100,1000987,1132428,OTT,1000987,,915821,377527,,1000987,1132428,Medetera pallipes,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Medeterinae,,,,,,
Medetera_impigra_Dolichopodidae,Medetera impigra,Medetera impigra,OTT,,Medetera impigra,100,390220,377555,OTT,390220,,915821,377527,,390220,377555,Medetera impigra,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Medeterinae,,,,,,
Medetera_abstrusa_Dolichopodidae,Medetera abstrusa,Medetera abstrusa,OTT,,Medetera abstrusa,100,250332,1000596,OTT,250332,,915821,377527,,250332,1000596,Medetera abstrusa,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Medeterinae,,,,,,
Medetera_feminina_Dolichopodidae,Medetera feminina,Medetera feminina,OTT,,Medetera feminina,100,250334,1000597,OTT,250334,,915821,377527,,250334,1000597,Medetera feminina,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Medeterinae,,,,,,
Medetera_jugalis_Dolichopodidae,Medetera jugalis,Medetera jugalis,OTT,,Medetera jugalis,100,390218,377557,OTT,390218,,915821,377527,,390218,377557,Medetera jugalis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Medeterinae,,,,,,
Medetera_signaticornis_Dolichopodidae,Medetera signaticornis,Medetera signaticornis,OTT,,Medetera signaticornis,100,474714,1132431,OTT,474714,,915821,377527,,474714,1132431,Medetera signaticornis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Medeterinae,,,,,,
Medetera_muralis_Dolichopodidae,Medetera muralis,Medetera muralis,OTT,,Medetera muralis,100,506336,1132427,OTT,506336,,915821,377527,,506336,1132427,Medetera muralis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Medeterinae,,,,,,
